date,code,close,adjustflag,turn,tradestatus,pctChg,isST
2023-12-26,sz.300014,39.7800000000,2,0.572200,1,-0.175700,0
2023-12-27,sz.300014,39.0300000000,2,0.779400,1,-1.885400,0
2023-12-28,sz.300014,42.1700000000,2,2.308200,1,8.045100,0
2023-12-29,sz.300014,42.2000000000,2,1.295300,1,0.071100,0
2023-01-03,sz.300036,20.2200000000,2,4.520200,1,8.418200,0
2023-01-04,sz.300036,20.1500000000,2,2.325900,1,-0.346200,0
2023-01-05,sz.300036,20.2300000000,2,2.628700,1,0.397000,0
2023-01-06,sz.300036,20.0800000000,2,1.579700,1,-0.741500,0
2023-01-09,sz.300036,19.8700000000,2,1.392500,1,-1.045800,0
2023-01-10,sz.300036,19.7700000000,2,1.177200,1,-0.503300,0
2023-01-11,sz.300036,19.7000000000,2,1.780200,1,-0.354100,0
2023-01-12,sz.300036,20.0500000000,2,1.909000,1,1.776600,0
2023-01-13,sz.300036,19.8400000000,2,1.323600,1,-1.047400,0
2023-01-16,sz.300036,19.8700000000,2,1.490800,1,0.151200,0
2023-01-17,sz.300036,19.7100000000,2,0.991400,1,-0.805200,0
2023-01-18,sz.300036,19.7400000000,2,1.441000,1,0.152200,0
2023-01-19,sz.300036,20.0400000000,2,2.077100,1,1.519800,0
2023-01-20,sz.300036,19.7600000000,2,4.981100,1,-1.397200,0
2023-01-30,sz.300036,20.7700000000,2,4.064500,1,5.111300,0
2023-01-31,sz.300036,20.1500000000,2,2.352500,1,-2.985100,0
2023-02-01,sz.300036,21.3100000000,2,3.502200,1,5.756800,0
2023-02-02,sz.300036,21.0000000000,2,4.216100,1,-1.454700,0
2023-02-03,sz.300036,21.3500000000,2,3.291400,1,1.666700,0
2023-02-06,sz.300036,21.2200000000,2,2.308400,1,-0.608900,0
2023-02-07,sz.300036,21.0000000000,2,2.500400,1,-1.036800,0
2023-02-08,sz.300036,20.3800000000,2,2.390900,1,-2.952400,0
2023-02-09,sz.300036,21.0300000000,2,2.248100,1,3.189400,0
2023-02-10,sz.300036,20.6600000000,2,1.645400,1,-1.759400,0
2023-02-13,sz.300036,20.3100000000,2,2.726000,1,-1.694100,0
2023-02-14,sz.300036,20.3400000000,2,1.805800,1,0.147700,0
2023-02-15,sz.300036,20.7400000000,2,2.158100,1,1.966600,0
2023-02-16,sz.300036,20.4900000000,2,3.653400,1,-1.205400,0
2023-02-17,sz.300036,19.6900000000,2,2.601200,1,-3.904300,0
2023-02-20,sz.300036,19.8700000000,2,1.238100,1,0.914200,0
2023-02-21,sz.300036,19.7200000000,2,1.583200,1,-0.754900,0
2023-02-22,sz.300036,20.0500000000,2,1.717600,1,1.673400,0
2023-02-23,sz.300036,19.3300000000,2,2.012500,1,-3.591000,0
2023-02-24,sz.300036,19.4800000000,2,1.119800,1,0.776000,0
2023-02-27,sz.300036,18.9600000000,2,1.831900,1,-2.669400,0
2023-02-28,sz.300036,20.4400000000,2,6.207700,1,7.805900,0
2023-03-01,sz.300036,21.5800000000,2,7.622500,1,5.577300,0
2023-03-02,sz.300036,22.0000000000,2,5.743000,1,1.946200,0
2023-03-03,sz.300036,21.5600000000,2,3.806000,1,-2.000000,0
2023-03-06,sz.300036,21.4600000000,2,2.065900,1,-0.463800,0
2023-03-07,sz.300036,20.5500000000,2,2.934600,1,-4.240400,0
2023-03-08,sz.300036,20.9900000000,2,2.065700,1,2.141100,0
2023-03-09,sz.300036,21.2400000000,2,2.306600,1,1.191000,0
2023-03-10,sz.300036,21.0200000000,2,1.660900,1,-1.035800,0
2023-03-13,sz.300036,22.1000000000,2,4.937700,1,5.138000,0
2023-03-14,sz.300036,22.0300000000,2,3.692200,1,-0.316700,0
2023-03-15,sz.300036,21.6900000000,2,2.096900,1,-1.543300,0
2023-03-16,sz.300036,21.4600000000,2,1.943300,1,-1.060400,0
2023-03-17,sz.300036,22.0400000000,2,3.124100,1,2.702700,0
2023-03-20,sz.300036,21.5100000000,2,3.124600,1,-2.404700,0
2023-03-21,sz.300036,21.8100000000,2,2.212600,1,1.394700,0
2023-03-22,sz.300036,23.9100000000,2,8.564500,1,9.628600,0
2023-03-23,sz.300036,23.8800000000,2,6.382500,1,-0.125500,0
2023-03-24,sz.300036,24.0100000000,2,5.319700,1,0.544400,0
2023-03-27,sz.300036,23.8800000000,2,7.453700,1,-0.541400,0
2023-03-28,sz.300036,24.0800000000,2,7.039000,1,0.837500,0
2023-03-29,sz.300036,23.6500000000,2,4.357300,1,-1.785700,0
2023-03-30,sz.300036,23.2600000000,2,3.605700,1,-1.649000,0
2023-03-31,sz.300036,23.4000000000,2,3.457700,1,0.601900,0
2023-04-03,sz.300036,24.5900000000,2,6.199600,1,5.085500,0
2023-04-04,sz.300036,25.9700000000,2,10.392200,1,5.612000,0
2023-04-06,sz.300036,25.0900000000,2,5.610800,1,-3.388500,0
2023-04-07,sz.300036,25.0900000000,2,3.294300,1,0.000000,0
2023-04-10,sz.300036,23.8200000000,2,4.925900,1,-5.061800,0
2023-04-11,sz.300036,23.9200000000,2,3.063200,1,0.419800,0
2023-04-12,sz.300036,24.3300000000,2,4.336100,1,1.714000,0
2023-04-13,sz.300036,23.3500000000,2,3.912800,1,-4.027900,0
2023-04-14,sz.300036,23.2700000000,2,2.860100,1,-0.342600,0
2023-04-17,sz.300036,22.6200000000,2,3.098800,1,-2.793300,0
2023-04-18,sz.300036,22.7900000000,2,2.215300,1,0.751500,0
2023-04-19,sz.300036,22.4500000000,2,2.266800,1,-1.491900,0
2023-04-20,sz.300036,23.2400000000,2,2.901900,1,3.518900,0
2023-04-21,sz.300036,22.0000000000,2,5.030200,1,-5.335600,0
2023-04-24,sz.300036,21.6000000000,2,3.035400,1,-1.818200,0
2023-04-25,sz.300036,21.1700000000,2,2.337000,1,-1.990700,0
2023-04-26,sz.300036,20.3600000000,2,2.801200,1,-3.826200,0
2023-04-27,sz.300036,20.0500000000,2,2.391000,1,-1.522600,0
2023-04-28,sz.300036,21.2200000000,2,2.750800,1,5.835400,0
2023-05-04,sz.300036,20.5700000000,2,2.234000,1,-3.063100,0
2023-05-05,sz.300036,20.8400000000,2,2.396800,1,1.312600,0
2023-05-08,sz.300036,20.8000000000,2,2.038200,1,-0.191900,0
2023-05-09,sz.300036,20.4300000000,2,1.855700,1,-1.778800,0
2023-05-10,sz.300036,20.4000000000,2,1.326800,1,-0.146800,0
2023-05-11,sz.300036,20.2000000000,2,1.089500,1,-0.980400,0
2023-05-12,sz.300036,20.0300000000,2,1.589300,1,-0.841600,0
2023-05-15,sz.300036,19.7900000000,2,1.569200,1,-1.198200,0
2023-05-16,sz.300036,19.4400000000,2,1.441800,1,-1.768600,0
2023-05-17,sz.300036,19.5500000000,2,1.134900,1,0.565800,0
2023-05-18,sz.300036,19.8100000000,2,1.752700,1,1.329900,0
2023-05-19,sz.300036,19.9200000000,2,1.724500,1,0.555300,0
2023-05-22,sz.300036,19.9100000000,2,2.056100,1,-0.050200,0
2023-05-23,sz.300036,19.2500000000,2,1.777200,1,-3.314900,0
2023-05-24,sz.300036,19.3400000000,2,1.152800,1,0.467500,0
2023-05-25,sz.300036,19.1200000000,2,1.380000,1,-1.137500,0
2023-05-26,sz.300036,19.6900000000,2,3.863900,1,2.981200,0
2023-05-29,sz.300036,19.2500000000,2,2.562700,1,-2.234600,0
2023-05-30,sz.300036,19.6200000000,2,1.970800,1,1.922100,0
2023-05-31,sz.300036,19.8800000000,2,3.162700,1,1.325200,0
2023-06-01,sz.300036,20.1300000000,2,3.181600,1,1.257500,0
2023-06-02,sz.300036,20.3600000000,2,2.881800,1,1.142600,0
2023-06-05,sz.300036,20.5100000000,2,3.576500,1,0.736700,0
2023-06-06,sz.300036,21.0400000000,2,6.866100,1,2.584100,0
2023-06-07,sz.300036,21.7800000000,2,7.651600,1,3.517100,0
2023-06-08,sz.300036,21.4100000000,2,8.759500,1,-1.698800,0
2023-06-09,sz.300036,21.9100000000,2,6.072200,1,2.335400,0
2023-06-12,sz.300036,21.0800000000,2,5.473600,1,-3.788200,0
2023-06-13,sz.300036,21.4500000000,2,4.380400,1,1.755200,0
2023-06-14,sz.300036,22.0500000000,2,5.013100,1,2.797200,0
2023-06-15,sz.300036,21.5000000000,2,4.095400,1,-2.494300,0
2023-06-16,sz.300036,21.7000000000,2,3.214800,1,0.930200,0
2023-06-19,sz.300036,22.1900000000,2,3.825800,1,2.258100,0
2023-06-20,sz.300036,22.6900000000,2,4.911800,1,2.253300,0
2023-06-21,sz.300036,21.3900000000,2,3.927200,1,-5.729400,0
2023-06-26,sz.300036,21.3000000000,2,2.889200,1,-0.420800,0
2023-06-27,sz.300036,22.3100000000,2,6.307100,1,4.741800,0
2023-06-28,sz.300036,23.8900000000,2,10.491100,1,7.082000,0
2023-06-29,sz.300036,23.2800000000,2,7.036900,1,-2.553400,0
2023-06-30,sz.300036,23.7100000000,2,5.646900,1,1.847100,0
2023-07-03,sz.300036,23.4800000000,2,4.918100,1,-0.970100,0
2023-07-04,sz.300036,23.4500000000,2,4.431100,1,-0.127800,0
2023-07-05,sz.300036,22.7000000000,2,2.944000,1,-3.198300,0
2023-07-06,sz.300036,22.7100000000,2,2.755400,1,0.044100,0
2023-07-07,sz.300036,22.6800000000,2,2.665500,1,-0.132100,0
2023-07-10,sz.300036,21.9900000000,2,2.752600,1,-3.042300,0
2023-07-11,sz.300036,22.4000000000,2,2.395900,1,1.864500,0
2023-07-12,sz.300036,21.3900000000,2,2.872900,1,-4.508900,0
2023-07-13,sz.300036,21.5500000000,2,1.790900,1,0.748000,0
2023-07-14,sz.300036,21.8900000000,2,2.249400,1,1.577700,0
2023-07-17,sz.300036,21.9000000000,2,1.560100,1,0.045700,0
2023-07-18,sz.300036,21.8000000000,2,1.227400,1,-0.456600,0
2023-07-19,sz.300036,21.7400000000,2,1.088900,1,-0.275200,0
2023-07-20,sz.300036,21.4700000000,2,1.385400,1,-1.242000,0
2023-07-21,sz.300036,21.2700000000,2,1.321800,1,-0.931500,0
2023-07-24,sz.300036,21.4900000000,2,1.005900,1,1.034300,0
2023-07-25,sz.300036,21.8400000000,2,1.373100,1,1.628700,0
2023-07-26,sz.300036,21.9400000000,2,3.245300,1,0.457900,0
2023-07-27,sz.300036,21.9200000000,2,2.490800,1,-0.091200,0
2023-07-28,sz.300036,22.4400000000,2,2.935900,1,2.372300,0
2023-07-31,sz.300036,22.2900000000,2,2.232400,1,-0.668400,0
2023-08-01,sz.300036,22.4400000000,2,1.684800,1,0.672900,0
2023-08-02,sz.300036,22.5300000000,2,1.833200,1,0.401100,0
2023-08-03,sz.300036,22.0000000000,2,2.066700,1,-2.352400,0
2023-08-04,sz.300036,23.0000000000,2,4.945000,1,4.545500,0
2023-08-07,sz.300036,23.1300000000,2,3.940200,1,0.565200,0
2023-08-08,sz.300036,23.4500000000,2,3.541400,1,1.383500,0
2023-08-09,sz.300036,23.0500000000,2,2.593900,1,-1.705800,0
2023-08-10,sz.300036,23.6700000000,2,3.588400,1,2.689800,0
2023-08-11,sz.300036,22.8600000000,2,2.049000,1,-3.422100,0
2023-08-14,sz.300036,23.6100000000,2,2.626700,1,3.280800,0
2023-08-15,sz.300036,22.4600000000,2,3.674200,1,-4.870800,0
2023-08-16,sz.300036,22.0200000000,2,1.935900,1,-1.959000,0
2023-08-17,sz.300036,22.7500000000,2,2.561000,1,3.315200,0
2023-08-18,sz.300036,21.5500000000,2,2.586500,1,-5.274700,0
2023-08-21,sz.300036,21.2100000000,2,1.800400,1,-1.577700,0
2023-08-22,sz.300036,22.5300000000,2,3.941600,1,6.223500,0
2023-08-23,sz.300036,22.1900000000,2,2.252700,1,-1.509100,0
2023-08-24,sz.300036,21.5200000000,2,2.581700,1,-3.019400,0
2023-08-25,sz.300036,20.5000000000,2,2.624900,1,-4.739800,0
2023-08-28,sz.300036,20.2200000000,2,2.684100,1,-1.365900,0
2023-08-29,sz.300036,21.7900000000,2,3.184400,1,7.764600,0
2023-08-30,sz.300036,23.4600000000,2,6.038100,1,7.664100,0
2023-08-31,sz.300036,23.0100000000,2,3.249600,1,-1.918200,0
2023-09-01,sz.300036,22.2300000000,2,2.622000,1,-3.389800,0
2023-09-04,sz.300036,22.4400000000,2,3.130900,1,0.944700,0
2023-09-05,sz.300036,22.1900000000,2,2.593400,1,-1.114100,0
2023-09-06,sz.300036,22.5200000000,2,3.855100,1,1.487200,0
2023-09-07,sz.300036,22.3000000000,2,3.318500,1,-0.976900,0
2023-09-08,sz.300036,22.8200000000,2,4.934900,1,2.331800,0
2023-09-11,sz.300036,22.5700000000,2,4.034400,1,-1.095500,0
2023-09-12,sz.300036,22.1300000000,2,2.598400,1,-1.949500,0
2023-09-13,sz.300036,21.1000000000,2,4.184800,1,-4.654300,0
2023-09-14,sz.300036,20.8500000000,2,1.817800,1,-1.184800,0
2023-09-15,sz.300036,20.8500000000,2,1.707500,1,0.000000,0
2023-09-18,sz.300036,20.7500000000,2,2.173700,1,-0.479600,0
2023-09-19,sz.300036,20.4900000000,2,1.382600,1,-1.253000,0
2023-09-20,sz.300036,20.3000000000,2,1.463800,1,-0.927300,0
2023-09-21,sz.300036,20.3400000000,2,1.322300,1,0.197000,0
2023-09-22,sz.300036,20.7300000000,2,2.368600,1,1.917400,0
2023-09-25,sz.300036,20.1400000000,2,2.805900,1,-2.846100,0
2023-09-26,sz.300036,20.0200000000,2,1.671700,1,-0.595800,0
2023-09-27,sz.300036,19.9500000000,2,2.082100,1,-0.349700,0
2023-09-28,sz.300036,20.2400000000,2,1.933200,1,1.453600,0
2023-10-09,sz.300036,20.7100000000,2,2.745300,1,2.322100,0
2023-10-10,sz.300036,21.1600000000,2,2.883400,1,2.172900,0
2023-10-11,sz.300036,21.0600000000,2,2.505200,1,-0.472600,0
2023-10-12,sz.300036,21.1500000000,2,2.065800,1,0.427400,0
2023-10-13,sz.300036,20.7500000000,2,1.704300,1,-1.891300,0
2023-10-16,sz.300036,20.2700000000,2,1.778300,1,-2.313300,0
2023-10-17,sz.300036,20.2500000000,2,1.486500,1,-0.098700,0
2023-10-18,sz.300036,19.5900000000,2,2.308100,1,-3.259300,0
2023-10-19,sz.300036,19.4200000000,2,1.569600,1,-0.867800,0
2023-10-20,sz.300036,18.7200000000,2,2.026200,1,-3.604500,0
2023-10-23,sz.300036,18.3200000000,2,1.449300,1,-2.136800,0
2023-10-24,sz.300036,18.4500000000,2,1.767900,1,0.709600,0
2023-10-25,sz.300036,19.3200000000,2,4.723600,1,4.715400,0
2023-10-26,sz.300036,19.6500000000,2,3.141500,1,1.708100,0
2023-10-27,sz.300036,19.2800000000,2,3.695500,1,-1.883000,0
2023-10-30,sz.300036,19.3500000000,2,3.131400,1,0.363100,0
2023-10-31,sz.300036,19.1700000000,2,2.693000,1,-0.930200,0
2023-11-01,sz.300036,19.1200000000,2,1.929800,1,-0.260800,0
2023-11-02,sz.300036,18.6900000000,2,1.940500,1,-2.249000,0
2023-11-03,sz.300036,19.1200000000,2,1.994200,1,2.300700,0
2023-11-06,sz.300036,19.6600000000,2,2.394900,1,2.824300,0
2023-11-07,sz.300036,19.8300000000,2,2.181800,1,0.864700,0
2023-11-08,sz.300036,20.2200000000,2,3.345200,1,1.966700,0
2023-11-09,sz.300036,20.1300000000,2,2.202700,1,-0.445100,0
2023-11-10,sz.300036,19.9100000000,2,1.523200,1,-1.092900,0
2023-11-13,sz.300036,20.6000000000,2,3.321500,1,3.465600,0
2023-11-14,sz.300036,21.1500000000,2,3.699700,1,2.669900,0
2023-11-15,sz.300036,21.2100000000,2,3.348700,1,0.283700,0
2023-11-16,sz.300036,21.2600000000,2,3.939600,1,0.235700,0
2023-11-17,sz.300036,21.1400000000,2,2.689900,1,-0.564400,0
2023-11-20,sz.300036,22.0300000000,2,6.066500,1,4.210000,0
2023-11-21,sz.300036,21.6400000000,2,3.348000,1,-1.770300,0
2023-11-22,sz.300036,21.4500000000,2,2.537900,1,-0.878000,0
2023-11-23,sz.300036,21.3200000000,2,2.704600,1,-0.606100,0
2023-11-24,sz.300036,20.6700000000,2,2.429600,1,-3.048800,0
2023-11-27,sz.300036,20.8800000000,2,1.935900,1,1.016000,0
2023-11-28,sz.300036,20.7600000000,2,1.532800,1,-0.574700,0
2023-11-29,sz.300036,20.6200000000,2,1.976400,1,-0.674400,0
2023-11-30,sz.300036,20.2700000000,2,1.664300,1,-1.697400,0
2023-12-01,sz.300036,20.8200000000,2,2.716800,1,2.713400,0
2023-12-04,sz.300036,20.8200000000,2,2.458400,1,0.000000,0
2023-12-05,sz.300036,20.0700000000,2,2.070100,1,-3.602300,0
2023-12-06,sz.300036,19.9000000000,2,2.160100,1,-0.847000,0
2023-12-07,sz.300036,20.2300000000,2,2.546800,1,1.658300,0
2023-12-08,sz.300036,20.2600000000,2,2.640700,1,0.148300,0
2023-12-11,sz.300036,21.5000000000,2,4.957800,1,6.120400,0
2023-12-12,sz.300036,21.3300000000,2,2.605900,1,-0.790700,0
2023-12-13,sz.300036,20.9800000000,2,1.879300,1,-1.640900,0
2023-12-14,sz.300036,20.8200000000,2,1.524300,1,-0.762600,0
2023-12-15,sz.300036,20.6700000000,2,1.858500,1,-0.720500,0
2023-12-18,sz.300036,20.2000000000,2,2.297700,1,-2.273800,0
2023-12-19,sz.300036,20.4300000000,2,1.327300,1,1.138600,0
2023-12-20,sz.300036,20.5300000000,2,7.201900,1,0.489500,0
2023-12-21,sz.300036,20.3700000000,2,4.118400,1,-0.779300,0
2023-12-22,sz.300036,19.4700000000,2,3.611200,1,-4.418300,0
2023-12-25,sz.300036,19.5700000000,2,1.742000,1,0.513600,0
2023-12-26,sz.300036,18.8700000000,2,1.902900,1,-3.576900,0
2023-12-27,sz.300036,19.1800000000,2,1.923100,1,1.642800,0
2023-12-28,sz.300036,19.6600000000,2,2.248600,1,2.502600,0
2023-12-29,sz.300036,20.9000000000,2,4.668600,1,6.307200,0
2023-01-03,sz.300041,13.0911409200,2,1.157200,1,5.147100,0
2023-01-04,sz.300041,12.9309346500,2,1.032400,1,-1.223800,0
2023-01-05,sz.300041,13.1598007500,2,1.171000,1,1.769900,0
2023-01-06,sz.300041,14.1668115900,2,4.435200,1,7.652200,0
2023-01-09,sz.300041,13.9379454900,2,2.130400,1,-1.615500,0
2023-01-10,sz.300041,13.9150588800,2,1.264300,1,-0.164200,0
2023-01-11,sz.300041,13.9989764500,2,1.390600,1,0.603100,0
2023-01-12,sz.300041,13.8387701800,2,1.574800,1,-1.144400,0
2023-01-13,sz.300041,13.8998011400,2,1.163400,1,0.441000,0
2023-01-16,sz.300041,13.8463990500,2,1.569200,1,-0.384200,0
2023-01-17,sz.300041,13.9150588800,2,0.829400,1,0.495900,0
2023-01-18,sz.300041,13.9074300100,2,0.879200,1,-0.054800,0
2023-01-19,sz.300041,13.8998011400,2,0.873100,1,-0.054900,0
2023-01-20,sz.300041,13.9989764500,2,1.124200,1,0.713500,0
2023-01-30,sz.300041,13.9989764500,2,1.498900,1,0.000000,0
2023-01-31,sz.300041,14.4033065600,2,2.131400,1,2.888300,0
2023-02-01,sz.300041,14.3270178600,2,1.720100,1,-0.529700,0
2023-02-02,sz.300041,14.3651622100,2,1.752500,1,0.266200,0
2023-02-03,sz.300041,14.0905228900,2,2.004400,1,-1.911800,0
2023-02-06,sz.300041,13.7624814800,2,1.449600,1,-2.328100,0
2023-02-07,sz.300041,13.9226877500,2,1.128200,1,1.164100,0
2023-02-08,sz.300041,13.8387701800,2,1.185500,1,-0.602700,0
2023-02-09,sz.300041,14.3880488200,2,2.798900,1,3.969100,0
2023-02-10,sz.300041,14.1134095000,2,1.400500,1,-1.908800,0
2023-02-13,sz.300041,14.4109354300,2,1.582000,1,2.108100,0
2023-02-14,sz.300041,14.2431002900,2,1.442500,1,-1.164600,0
2023-02-15,sz.300041,14.5787705700,2,2.363700,1,2.356700,0
2023-02-16,sz.300041,14.0142341900,2,2.927600,1,-3.872300,0
2023-02-17,sz.300041,13.8082547000,2,1.456600,1,-1.469800,0
2023-02-20,sz.300041,13.6099040800,2,2.044000,1,-1.436500,0
2023-02-21,sz.300041,13.7701103500,2,2.150600,1,1.177100,0
2023-02-22,sz.300041,13.5793886000,2,1.185200,1,-1.385000,0
2023-02-23,sz.300041,13.4344400700,2,1.300100,1,-1.067400,0
2023-02-24,sz.300041,13.3123781500,2,1.085100,1,-0.908600,0
2023-02-27,sz.300041,13.1369141400,2,1.266400,1,-1.318100,0
2023-02-28,sz.300041,13.0835120500,2,1.576700,1,-0.406500,0
2023-03-01,sz.300041,13.0911409200,2,1.366200,1,0.058300,0
2023-03-02,sz.300041,12.7859861200,2,1.921900,1,-2.331000,0
2023-03-03,sz.300041,12.6181509800,2,1.834800,1,-1.312600,0
2023-03-06,sz.300041,12.7402129000,2,2.234500,1,0.967400,0
2023-03-07,sz.300041,12.3282539200,2,2.030100,1,-3.233500,0
2023-03-08,sz.300041,12.2443363500,2,2.160900,1,-0.680700,0
2023-03-09,sz.300041,12.2595940900,2,1.491800,1,0.124600,0
2023-03-10,sz.300041,12.0307279900,2,1.554400,1,-1.866800,0
2023-03-13,sz.300041,11.8323773700,2,1.608000,1,-1.648700,0
2023-03-14,sz.300041,11.6187690100,2,2.132200,1,-1.805300,0
2023-03-15,sz.300041,11.8400062400,2,1.943100,1,1.904100,0
2023-03-16,sz.300041,11.4738204800,2,1.323900,1,-3.092800,0
2023-03-17,sz.300041,11.2983564700,2,2.524100,1,-1.529300,0
2023-03-20,sz.300041,10.2608301500,2,10.813800,1,-9.183000,0
2023-03-21,sz.300041,10.7719644400,2,7.215000,1,4.981400,0
2023-03-22,sz.300041,10.8635108800,2,4.307800,1,0.849900,0
2023-03-23,sz.300041,10.8406242700,2,3.266600,1,-0.210700,0
2023-03-24,sz.300041,11.0389748900,2,2.374700,1,1.829700,0
2023-03-27,sz.300041,11.1381502000,2,2.142800,1,0.898400,0
2023-03-28,sz.300041,10.9703150600,2,1.905700,1,-1.506800,0
2023-03-29,sz.300041,11.0084594100,2,1.746400,1,0.347700,0
2023-03-30,sz.300041,11.0542326300,2,1.436200,1,0.415800,0
2023-03-31,sz.300041,11.2525832500,2,1.573400,1,1.794300,0
2023-04-03,sz.300041,11.1152635900,2,1.977800,1,-1.220300,0
2023-04-04,sz.300041,10.9397995800,2,2.352700,1,-1.578600,0
2023-04-06,sz.300041,11.0008305400,2,1.564900,1,0.557900,0
2023-04-07,sz.300041,11.0008305400,2,1.253200,1,0.000000,0
2023-04-10,sz.300041,10.8940263600,2,1.459700,1,-0.970900,0
2023-04-11,sz.300041,11.0084594100,2,1.486800,1,1.050400,0
2023-04-12,sz.300041,11.2907276000,2,2.620100,1,2.564100,0
2023-04-13,sz.300041,11.3975317800,2,2.787300,1,0.945900,0
2023-04-14,sz.300041,11.4204183900,2,1.913500,1,0.200800,0
2023-04-17,sz.300041,11.6340267500,2,2.179300,1,1.870400,0
2023-04-18,sz.300041,11.4967070900,2,2.147500,1,-1.180300,0
2023-04-19,sz.300041,11.5119648300,2,1.636000,1,0.132700,0
2023-04-20,sz.300041,11.3670163000,2,1.503100,1,-1.259100,0
2023-04-21,sz.300041,11.0618615000,2,1.667100,1,-2.684600,0
2023-04-24,sz.300041,11.2678409900,2,1.524300,1,1.862100,0
2023-04-25,sz.300041,10.8787686200,2,2.612700,1,-3.452900,0
2023-04-26,sz.300041,11.8247485000,2,5.994300,1,8.695700,0
2023-04-27,sz.300041,11.8323773700,2,3.518200,1,0.064500,0
2023-04-28,sz.300041,12.0993878200,2,3.715500,1,2.256600,0
2023-05-04,sz.300041,12.1604187800,2,2.651000,1,0.504400,0
2023-05-05,sz.300041,11.8781505900,2,1.703900,1,-2.321200,0
2023-05-08,sz.300041,11.8781505900,2,1.522700,1,0.000000,0
2023-05-09,sz.300041,11.5806246600,2,1.587700,1,-2.504800,0
2023-05-10,sz.300041,11.8781505900,2,1.452900,1,2.569200,0
2023-05-11,sz.300041,11.7637175400,2,1.140700,1,-0.963400,0
2023-05-12,sz.300041,11.5577380500,2,1.163000,1,-1.751000,0
2023-05-15,sz.300041,11.9468104200,2,1.909900,1,3.366300,0
2023-05-16,sz.300041,11.9620681600,2,1.761500,1,0.127700,0
2023-05-17,sz.300041,11.9239238100,2,1.414000,1,-0.318900,0
2023-05-18,sz.300041,11.8934083300,2,1.407200,1,-0.255900,0
2023-05-19,sz.300041,11.8400062400,2,1.242200,1,-0.449000,0
2023-05-22,sz.300041,11.8100000000,2,1.142400,1,-0.253400,0
2023-05-23,sz.300041,11.7300000000,2,1.339700,1,-0.677400,0
2023-05-24,sz.300041,11.8600000000,2,1.469800,1,1.108300,0
2023-05-25,sz.300041,12.1000000000,2,1.970100,1,2.023600,0
2023-05-26,sz.300041,11.8400000000,2,1.457100,1,-2.148800,0
2023-05-29,sz.300041,11.6000000000,2,1.496500,1,-2.027000,0
2023-05-30,sz.300041,11.6000000000,2,1.485400,1,0.000000,0
2023-05-31,sz.300041,11.2900000000,2,1.827700,1,-2.672400,0
2023-06-01,sz.300041,11.6200000000,2,1.704700,1,2.922900,0
2023-06-02,sz.300041,11.8500000000,2,1.586300,1,1.979300,0
2023-06-05,sz.300041,11.8000000000,2,1.142400,1,-0.421900,0
2023-06-06,sz.300041,11.4400000000,2,1.256400,1,-3.050800,0
2023-06-07,sz.300041,11.3300000000,2,1.244200,1,-0.961500,0
2023-06-08,sz.300041,11.2600000000,2,1.048900,1,-0.617800,0
2023-06-09,sz.300041,11.1100000000,2,1.574700,1,-1.332100,0
2023-06-12,sz.300041,11.2300000000,2,1.180400,1,1.080100,0
2023-06-13,sz.300041,11.2800000000,2,0.989400,1,0.445200,0
2023-06-14,sz.300041,11.1100000000,2,1.247400,1,-1.507100,0
2023-06-15,sz.300041,11.5700000000,2,1.669400,1,4.140400,0
2023-06-16,sz.300041,11.5400000000,2,1.504200,1,-0.259300,0
2023-06-19,sz.300041,11.4200000000,2,1.424200,1,-1.039900,0
2023-06-20,sz.300041,11.4400000000,2,0.789200,1,0.175100,0
2023-06-21,sz.300041,11.3700000000,2,1.574200,1,-0.611900,0
2023-06-26,sz.300041,11.3400000000,2,1.373700,1,-0.263900,0
2023-06-27,sz.300041,11.5200000000,2,1.255200,1,1.587300,0
2023-06-28,sz.300041,11.4900000000,2,1.028300,1,-0.260400,0
2023-06-29,sz.300041,11.6400000000,2,1.632600,1,1.305500,0
2023-06-30,sz.300041,11.8000000000,2,1.667500,1,1.374600,0
2023-07-03,sz.300041,11.9500000000,2,1.597100,1,1.271200,0
2023-07-04,sz.300041,12.0100000000,2,1.468000,1,0.502100,0
2023-07-05,sz.300041,11.8100000000,2,1.256800,1,-1.665300,0
2023-07-06,sz.300041,11.7700000000,2,0.936200,1,-0.338700,0
2023-07-07,sz.300041,11.7000000000,2,0.934500,1,-0.594700,0
2023-07-10,sz.300041,11.8300000000,2,1.064200,1,1.111100,0
2023-07-11,sz.300041,11.8700000000,2,1.109300,1,0.338100,0
2023-07-12,sz.300041,11.8300000000,2,1.231200,1,-0.337000,0
2023-07-13,sz.300041,12.0300000000,2,2.202000,1,1.690600,0
2023-07-14,sz.300041,12.1600000000,2,4.539800,1,1.080600,0
2023-07-17,sz.300041,11.8200000000,2,5.105100,1,-2.796100,0
2023-07-18,sz.300041,11.7200000000,2,2.697500,1,-0.846000,0
2023-07-19,sz.300041,11.7900000000,2,2.535100,1,0.597300,0
2023-07-20,sz.300041,11.4300000000,2,2.827100,1,-3.053400,0
2023-07-21,sz.300041,11.2800000000,2,1.718700,1,-1.312300,0
2023-07-24,sz.300041,11.1900000000,2,1.272600,1,-0.797900,0
2023-07-25,sz.300041,11.4200000000,2,1.248800,1,2.055400,0
2023-07-26,sz.300041,11.2600000000,2,1.151200,1,-1.401100,0
